iteration,loss
0,0.07735300809144974
1,0.06113468110561371
5,0.02533809281885624
13,0.02747081033885479
16,0.02031637541949749
18,0.018628453835844994
21,0.016943620517849922
22,0.016319509595632553
24,0.015098110772669315
26,0.014165033586323261
29,0.01130144577473402
39,0.004605722147971392
42,0.0020282312761992216
43,0.0019422005861997604
46,0.0015493639511987567
48,0.001723751425743103
49,0.0014438721118494868
56,0.0016590617597103119
58,0.001556835020892322
59,0.0013985791010782123
60,0.0011919112876057625
61,0.0009741477551870048
63,0.0006534261046908796
64,0.0005219944287091494
67,0.00035558699164539576
70,0.0007998221553862095
76,0.0003514014824759215
77,0.00038123814738355577
81,0.0025234781205654144
87,0.00036578773870132864
92,0.0002734780719038099
93,0.0006808268954046071
95,0.0007061649230308831
97,0.00028598253265954554
99,0.00035017472691833973
100,0.00017168076010420918
105,0.0003557347517926246
113,0.000509600096847862
118,0.0017120586708188057
119,0.0005095111555419862
121,0.001162626314908266
123,0.0005721539491787553
124,0.00017599067359697074
128,0.00011384562094463035
132,0.00010206022852798924
133,0.0001705379254417494
135,0.0004657268582377583
146,0.00011900804383913055
147,0.00010594177729217336
148,8.42000954435207e-05
162,0.00016118735948111862
164,8.838883513817564e-05
165,6.529797974508256e-05
168,1.053006690199254e-05
170,4.061268191435374e-05
171,3.671794547699392e-05
174,0.00013002108607906848
175,4.5152060920372605e-05
176,2.2149068172439e-05
181,2.87599195871735e-05
182,4.0790018829284236e-05
185,0.0001847635576268658
186,0.0001369778619846329
188,4.727633859147318e-05
189,0.00010146189742954448
190,3.827087130048312e-05
195,1.8743594409897923e-06
196,5.60111857339507e-07
198,2.4314801976288436e-06
201,6.580553599633276e-05
204,1.5606707393089891e-06
205,8.84191376826493e-06
208,1.022382184601156e-05
209,8.879027518560179e-06
212,2.3128430257202126e-05
215,1.2627104979401338e-06
221,3.934168489649892e-06
228,3.0350711313076317e-06
233,1.8551658058640896e-06
235,2.1496778117580106e-06
237,1.4318948160507716e-06
242,5.774302280769916e-07
244,5.750301284024317e-07
246,1.3964942127131508e-06
247,1.2588333220264758e-06
250,2.2918889044376556e-06
253,1.542944573884597e-06
260,7.110681963240495e-06
271,2.8841948733315803e-05
273,7.1445770117861684e-06
274,1.0548695172474254e-05
281,1.0263090189255308e-05
282,5.02691364090424e-06
283,7.927661499707028e-06
289,4.194519078737358e-06
291,8.504374818585347e-06
293,4.362751951703103e-06
295,5.362220235838322e-06
297,4.324425390223041e-06
298,2.761194082268048e-06
300,2.1813693820149638e-05
304,2.4039873096626252e-05
306,5.992382284603082e-06
308,6.013312031427631e-06
317,3.646886398200877e-05
331,3.959811510867439e-05
334,5.4865231504663825e-06
335,1.1865539590871776e-06
340,4.523236202658154e-05
341,5.26300709680072e-06
345,9.078354196390137e-05
346,5.4873733461136e-05
350,0.0005693671409972012
352,0.00030215413426049054
355,0.0004652915522456169
360,0.0004460748459678143
363,7.888134132372215e-05
365,2.9262509997352026e-05
367,4.655304292100482e-05
368,1.611751395103056e-05
379,6.750881584594026e-05
383,2.7684465749189258e-05
384,3.222160376026295e-05
389,0.00031034264247864485
393,6.442142330342904e-05
397,0.0003549411194398999
398,0.00027965925983153284
400,0.00018661130161490291
402,0.00013599942030850798
406,0.0004323764005675912
407,0.00013591469905804843
408,7.99322733655572e-05
409,0.00029607393662445247
