iteration,loss
6,12.958982467651367
8,10.909643173217773
13,7.2636919021606445
15,6.6346235275268555
18,7.253700256347656
22,5.478696823120117
24,5.717368125915527
25,5.636338233947754
32,5.600317478179932
33,5.812687873840332
34,5.588571548461914
37,5.021501541137695
39,4.6288838386535645
42,4.125925540924072
43,3.8644165992736816
44,3.639730930328369
45,3.37294864654541
47,2.958184003829956
53,2.5372822284698486
56,2.212458372116089
61,2.417029619216919
70,3.3838889598846436
72,2.6957201957702637
73,2.5991461277008057
77,2.2302370071411133
83,1.7603868246078491
87,1.703762412071228
88,1.4534711837768555
89,1.3430898189544678
90,1.1348968744277954
91,1.2415348291397095
104,1.0115611553192139
105,1.107080101966858
107,0.9708449244499207
112,4.985324382781982
115,4.53890323638916
116,3.6464459896087646
119,0.9007813334465027
121,1.612320899963379
123,0.9540485143661499
124,1.0521177053451538
125,1.359009027481079
126,1.1950044631958008
127,0.7123432159423828
128,0.7129952311515808
131,0.7416771054267883
132,0.7258917093276978
134,0.4031822979450226
137,1.4352308511734009
138,1.3988194465637207
144,0.6926007270812988
147,0.7547252774238586
148,0.5397968888282776
150,0.4733901917934418
155,0.7226341962814331
156,0.7422184944152832
161,0.6042044758796692
164,0.7214809656143188
166,0.46315357089042664
167,0.44886285066604614
170,1.7525500059127808
172,1.7588387727737427
174,1.2764779329299927
178,1.093119502067566
181,0.4589717388153076
183,0.42457854747772217
185,0.560452938079834
187,0.7018609642982483
188,0.3942626416683197
191,0.45886239409446716
192,0.46329256892204285
194,0.5761234760284424
197,0.43249082565307617
199,0.35981565713882446
201,0.19333325326442719
207,1.160764217376709
208,0.814751923084259
209,0.6062760949134827
210,0.6357573866844177
211,0.9321883320808411
214,0.49569451808929443
215,0.6104555726051331
217,0.463291734457016
218,0.39808857440948486
223,0.5002941489219666
228,0.7007322311401367
229,0.5306358337402344
231,0.2557114362716675
237,0.936625599861145
239,0.8926565051078796
241,1.0694777965545654
243,0.6404624581336975
252,1.1338062286376953
260,1.3521604537963867
261,1.0384224653244019
262,0.4934515953063965
266,0.2506897747516632
268,0.22308926284313202
269,0.2404889315366745
270,0.1074996218085289
272,0.44063302874565125
275,0.7534588575363159
276,0.6536359786987305
278,0.46364814043045044
281,0.3721671998500824
282,0.1961510181427002
286,0.548973560333252
289,0.5965797901153564
291,0.5925618410110474
295,0.4736062288284302
297,0.20855697989463806
298,0.2726840376853943
301,0.33941933512687683
305,0.5901467800140381
306,0.1860174536705017
314,0.7415720820426941
315,0.4018644690513611
316,0.42697420716285706
318,0.398138165473938
321,0.8002360463142395
332,0.528230607509613
333,0.5493399500846863
334,0.3946591019630432
337,0.625529408454895
338,0.4185818135738373
344,0.5493264198303223
346,0.4798058271408081
347,0.4066888093948364
348,0.3405572175979614
352,0.41267696022987366
355,0.297313392162323
357,0.17573007941246033
360,0.48474931716918945
362,0.3186267614364624
369,0.5148241519927979
370,0.41789430379867554
372,0.44174498319625854
373,0.597460925579071
374,0.6233581304550171
375,0.5304587483406067
379,0.4311240315437317
383,0.5108623504638672
386,0.5908575057983398
387,0.510305643081665
391,0.7247844338417053
397,0.7372065186500549
398,0.6895958185195923
404,0.6311339735984802
406,0.6974844932556152
407,0.6211592555046082
409,0.5883876085281372
410,0.4786723256111145
411,0.5269083976745605
413,0.579169750213623
414,0.4330582022666931
415,0.3211781978607178
416,0.27720755338668823
422,0.9974377155303955
424,1.3985826969146729
425,1.343083143234253
426,1.2150975465774536
429,1.145484209060669
433,1.1832655668258667
440,1.1901775598526
441,0.9262250661849976
442,1.0663503408432007
444,1.2541470527648926
453,2.464142322540283
