model_name,pearson_cosine,spearman_cosine,pearson_euclidean,spearman_euclidean,pearson_manhattan,spearman_manhattan,pearson_dot,spearman_dot,pearson_max,spearman_max
mpi_1_cosent,0.7035898175465743,0.6892370410867014,0.69565230546892,0.6892370410867014,0.7318120836400502,0.7247957118526108,0.7035897470931988,0.6892370410867014,0.7318120836400502,0.7247957118526108
mpi_2_cosent,0.7818609244654706,0.8795667146923395,0.774691748039454,0.8795667146923395,0.8267080750666518,0.8978637934526557,0.7818608163756839,0.8795667146923395,0.8267080750666518,0.8978637934526557
siscer_a1_cosent,0.6752183879294802,0.7466674915435593,0.7199977646602036,0.7466674915435593,0.7139557866565986,0.7513629344620205,0.6752184171551544,0.7466674915435593,0.7199977646602036,0.7513629344620205
siscer_b1_cosent,0.7744199992384212,0.8313361571861955,0.7712871927753114,0.8313361571861955,0.7888822521678659,0.831663491706406,0.7744199510950647,0.8313361571861955,0.7888822521678659,0.831663491706406
