model_name,pearson_cosine,spearman_cosine,pearson_euclidean,spearman_euclidean,pearson_manhattan,spearman_manhattan,pearson_dot,spearman_dot,pearson_max,spearman_max
mpi_1_model,0.5427996854470833,0.3352092229958068,0.5154491613574819,0.3352092229958068,0.525335517674155,0.33430586647679866,0.5427997525050976,0.3352092229958068,0.5427997525050976,0.3352092229958068
mpi_2_model,-0.26685399749163996,-0.1480472329258622,-0.2873899843197737,-0.1480472329258622,-0.3052572948357479,-0.16527035271546414,-0.266854107700343,-0.1480472329258622,-0.26685399749163996,-0.1480472329258622
siscer_a1_model,-0.09846216864647855,0.009191138643070263,-0.14103201339961213,0.009191138643070263,-0.11982482793529983,0.012713202270073568,-0.09846214655748206,0.009191138643070263,-0.09846214655748206,0.012713202270073568
siscer_b1_model,0.18268903916767495,0.010505879362948509,0.1599881480330495,0.010505879362948509,0.16187588431231664,0.03903074469558319,0.1826890109028083,0.010505879362948509,0.18268903916767495,0.03903074469558319
