model_name,pearson_cosine,spearman_cosine,pearson_euclidean,spearman_euclidean,pearson_manhattan,spearman_manhattan,pearson_dot,spearman_dot,pearson_max,spearman_max
mpi_1_model,0.6401711022032186,0.45764201139056915,0.6086908543879461,0.45764201139056915,0.6079033520235588,0.4582255956904593,0.6401710746945568,0.45764201139056915,0.6401711022032186,0.4582255956904593
mpi_2_model,-0.057748428608201355,-0.018893722632935126,-0.05386121649668463,-0.018893722632935126,-0.05167622962447175,-0.01812092675982861,-0.05774843559709797,-0.018893722632935126,-0.05167622962447175,-0.01812092675982861
siscer_a1_model,0.28758472718085093,0.22806568171020017,0.22452420009395502,0.22806568171020017,0.22687673431831543,0.21786134668127966,0.2875847325729652,0.22806568171020017,0.2875847325729652,0.22806568171020017
siscer_b1_model,0.49893946483928286,0.11536203733706515,0.41321549377112554,0.11536203733706515,0.4090565743504088,0.11823011122843388,0.498939496717977,0.11536203733706515,0.498939496717977,0.11823011122843388
