epoch,loss
0,15.286612510681152
1,9.05495548248291
2,28.49201202392578
3,8.723021507263184
4,13.68278694152832
5,12.01889705657959
6,12.956094741821289
7,15.593774795532227
8,10.30261516571045
9,22.508686065673828
10,7.561643600463867
11,17.053354263305664
12,5.0789337158203125
13,15.03468132019043
14,5.24784517288208
15,8.506003379821777
16,20.328529357910156
17,7.522209167480469
18,18.253732681274414
19,6.63151741027832
20,17.471420288085938
21,6.879673957824707
22,14.130621910095215
23,5.6757378578186035
24,8.719593048095703
25,13.326972961425781
26,7.048360347747803
27,12.720184326171875
28,6.093419551849365
29,11.700711250305176
30,5.265766143798828
31,11.514482498168945
32,6.005335807800293
33,10.581884384155273
34,5.431459426879883
35,10.60096263885498
36,4.756555080413818
37,11.00566577911377
38,5.065276145935059
39,10.125463485717773
40,4.3945441246032715
41,7.40667200088501
42,5.243581295013428
43,8.411308288574219
44,7.733850955963135
45,6.749009132385254
46,7.245213508605957
47,6.705860137939453
48,7.1459784507751465
49,7.167084693908691
50,7.247879981994629
51,6.762869834899902
52,7.034055233001709
53,6.331563949584961
54,5.729838848114014
55,9.04496955871582
56,5.35230016708374
57,8.151137351989746
58,5.739389896392822
59,7.267897605895996
60,6.08267068862915
61,6.743002891540527
62,6.424198150634766
63,6.207705974578857
64,5.663146018981934
65,7.426270008087158
66,7.088931560516357
67,6.138909816741943
68,7.489470958709717
69,5.2991862297058105
70,6.717188835144043
71,6.879122734069824
72,2.7603695392608643
73,7.355182647705078
74,6.10011100769043
75,11.861937522888184
76,3.091714382171631
77,7.3919572830200195
78,8.875720977783203
79,6.829431533813477
80,8.089609146118164
81,7.501689434051514
82,7.7202534675598145
83,7.535478591918945
84,7.082898139953613
85,7.423394203186035
86,6.345039367675781
87,7.756491184234619
88,5.909290790557861
89,7.714001178741455
90,6.4516282081604
91,7.723422527313232
92,5.935040473937988
93,6.915874004364014
94,6.396971702575684
95,7.222235202789307
96,5.993443489074707
97,6.63980770111084
98,5.930568218231201
99,8.900630950927734
100,4.737880229949951
101,7.616965293884277
102,4.733634948730469
103,6.955597400665283
104,4.702601432800293
105,8.589497566223145
106,4.474764823913574
107,7.9391350746154785
108,4.569297790527344
109,7.434602737426758
110,3.9962518215179443
111,7.883457660675049
112,3.8568458557128906
113,6.72609806060791
114,4.509148120880127
115,7.398650646209717
116,5.231866836547852
117,7.804200649261475
118,4.017331600189209
119,6.583885669708252
120,5.127045631408691
121,6.061094760894775
122,5.217747211456299
123,5.2389960289001465
124,5.11979866027832
125,8.504096031188965
126,5.137396812438965
127,7.050690650939941
128,5.391751289367676
129,7.457648754119873
130,4.951204299926758
131,7.342088222503662
132,5.174846649169922
133,7.520671844482422
134,4.477080345153809
135,6.650918006896973
136,3.962891101837158
137,6.046595096588135
138,5.031625747680664
139,8.706777572631836
140,5.524074077606201
141,8.878251075744629
142,4.943655490875244
143,5.942353248596191
144,6.945738792419434
145,6.323588848114014
146,6.2914719581604
147,5.923335075378418
148,6.471515655517578
149,5.215892791748047
150,6.405829429626465
151,5.462408542633057
152,6.8052754402160645
153,5.059963226318359
154,6.198869228363037
155,5.760987281799316
156,5.772218227386475
157,4.8843817710876465
158,5.821025848388672
159,4.871531009674072
160,6.391634941101074
161,4.231545448303223
162,6.092264175415039
163,4.24257230758667
164,5.497191905975342
165,4.059845447540283
166,6.131743907928467
167,4.150466442108154
168,5.834091663360596
169,6.691986083984375
170,5.389524459838867
171,5.963404178619385
172,5.182959079742432
173,4.609353542327881
174,7.011449337005615
175,3.289862632751465
176,7.457597732543945
177,5.202215671539307
178,6.517576217651367
179,4.772097110748291
180,6.471728324890137
181,4.4540791511535645
182,6.114014625549316
183,4.210996627807617
184,5.78782844543457
185,4.574811935424805
186,6.178418159484863
187,3.9769392013549805
188,5.595390796661377
189,4.772749423980713
190,4.823346138000488
191,4.368963241577148
192,5.414487838745117
193,4.296336650848389
194,5.165928363800049
195,5.3369832038879395
196,5.083666801452637
197,5.331602573394775
198,5.075594902038574
199,4.671788215637207
200,5.215151309967041
