epoch,loss
0,24.018978118896484
1,4.576322555541992
2,8.615118026733398
3,17.369415283203125
4,8.286725997924805
5,22.84657859802246
6,7.80470609664917
7,24.37000846862793
8,7.1425275802612305
9,26.42621612548828
10,6.352047443389893
11,14.595274925231934
12,7.835099697113037
13,17.403316497802734
14,7.812671184539795
15,18.415903091430664
16,7.713439464569092
17,17.317474365234375
18,7.6098313331604
19,16.224838256835938
20,7.693600654602051
21,5.388569355010986
22,8.735963821411133
23,5.6738505363464355
24,8.746248245239258
25,4.842897891998291
26,8.740975379943848
27,4.34483003616333
28,8.715935707092285
29,4.499143123626709
30,8.657539367675781
31,4.396475791931152
32,8.50491714477539
33,3.7127726078033447
34,8.339765548706055
35,4.236147403717041
36,7.880359649658203
37,8.098360061645508
38,7.640890121459961
39,7.995739459991455
40,17.248384475708008
41,7.189979553222656
42,16.557165145874023
43,6.6957550048828125
44,14.983968734741211
45,6.621903419494629
46,14.630291938781738
47,6.760993480682373
48,14.945070266723633
49,6.6329827308654785
50,7.57120418548584
51,7.8337507247924805
52,8.126411437988281
53,7.771932125091553
54,6.78009033203125
55,7.610138416290283
56,7.70591402053833
57,7.554692268371582
58,7.498992443084717
59,7.370730400085449
60,7.432753562927246
61,7.267269611358643
62,7.653885841369629
63,6.890532970428467
64,7.844775199890137
65,6.940195560455322
66,7.2907795906066895
67,6.516915321350098
68,5.22320556640625
69,7.274291515350342
70,11.152436256408691
71,7.035540580749512
72,10.851442337036133
73,6.835721969604492
74,9.6948881149292
75,6.96627140045166
76,9.715130805969238
77,6.839676380157471
78,9.728503227233887
79,6.648919582366943
80,9.929557800292969
81,6.626893520355225
82,9.47824478149414
83,6.523698806762695
84,9.634279251098633
85,6.454427719116211
86,8.57362174987793
87,6.141022205352783
88,9.510636329650879
89,6.326413154602051
90,10.541337013244629
91,6.413326263427734
92,5.582023620605469
93,7.8094706535339355
94,5.085290908813477
95,7.931938171386719
96,4.844647407531738
97,7.823448657989502
98,4.975627422332764
99,7.7405548095703125
100,4.9728569984436035
101,7.694515705108643
102,5.013401508331299
103,7.280951023101807
104,11.020833015441895
105,7.074710845947266
106,11.476409912109375
107,6.8237175941467285
108,11.790769577026367
109,6.516271114349365
110,11.687705039978027
111,6.621443271636963
112,6.679859161376953
113,7.754631996154785
114,7.0114850997924805
115,7.727012634277344
116,6.447047233581543
117,7.440788269042969
118,7.191520690917969
119,7.2122321128845215
120,6.854254722595215
121,7.141470909118652
122,6.561778545379639
123,7.02985954284668
124,6.35896635055542
125,6.885526180267334
126,6.551172733306885
127,6.880353927612305
128,5.506089210510254
129,6.88558292388916
130,2.6824581623077393
131,5.841535568237305
132,10.264970779418945
133,5.597689628601074
134,8.778775215148926
135,6.913274765014648
136,6.622836589813232
137,6.966296672821045
138,7.7206315994262695
139,6.688229084014893
140,7.643459796905518
141,6.330842018127441
142,7.735601902008057
143,6.254039764404297
144,7.215029716491699
145,6.292677879333496
146,7.329204559326172
147,5.998490810394287
148,9.142986297607422
149,5.513668060302734
150,8.45407772064209
151,5.592018127441406
152,7.516495227813721
153,5.528190612792969
154,6.536315441131592
155,6.360286712646484
156,5.7388081550598145
157,6.182516098022461
158,5.787198066711426
159,5.988104343414307
160,7.64009428024292
161,5.767613410949707
162,8.4517183303833
163,5.840668201446533
164,7.903776168823242
165,5.8290300369262695
166,5.987459659576416
167,6.696070194244385
168,5.888264179229736
169,6.691723823547363
170,5.479731559753418
171,6.5406718254089355
172,5.438465118408203
173,6.3414387702941895
174,8.705523490905762
175,6.314235210418701
176,7.3951802253723145
177,6.4291276931762695
178,6.658210754394531
179,6.640468597412109
180,5.811075687408447
181,6.666939735412598
182,6.579551696777344
183,6.548111915588379
184,5.915072441101074
185,6.1373395919799805
186,13.169236183166504
187,4.847407341003418
188,12.260502815246582
189,4.541200637817383
190,12.49308967590332
191,4.253062725067139
192,12.874658584594727
193,4.047977447509766
194,13.58764934539795
195,3.538442850112915
196,13.252796173095703
197,3.694716453552246
198,10.962366104125977
199,4.210345268249512
