model_name,pearson_cosine,spearman_cosine,pearson_euclidean,spearman_euclidean,pearson_manhattan,spearman_manhattan,pearson_dot,spearman_dot,pearson_max,spearman_max
mpi_1_model,0.5294478871504715,0.45404457392549286,0.5274204363633053,0.45404457392549286,0.5295060571191412,0.4535968928187277,0.5294479001469673,0.45404457392549286,0.5295060571191412,0.45404457392549286
mpi_2_model,-0.1630726761155699,-0.06289762881923577,-0.18290577435703656,-0.06289762881923577,-0.17166698058481428,-0.052192133047671924,-0.16307266389007227,-0.06289762881923577,-0.16307266389007227,-0.052192133047671924
siscer_a1_model,-0.046557516460524584,-0.08228602076512512,-0.1112158703525328,-0.08228602076512512,-0.09203841070178113,-0.06332477411564158,-0.0465576207358533,-0.08228602076512512,-0.046557516460524584,-0.06332477411564158
siscer_b1_model,0.34018663859621867,-0.018813941233054673,0.29248034506827797,-0.018813941233054673,0.2772539130048979,-0.04157148406674135,0.3401865294269051,-0.018813941233054673,0.34018663859621867,-0.018813941233054673
