epoch,loss
0,0.03191547095775604
1,0.050548527389764786
2,0.19945989549160004
3,0.03354490548372269
4,0.1145191565155983
5,0.028350885957479477
6,0.015584670938551426
7,0.03990507870912552
8,0.22004534304141998
9,0.013222518377006054
10,0.1985895186662674
11,0.018345274031162262
12,0.02224159799516201
13,0.050800077617168427
14,0.06993868947029114
15,0.05257169157266617
16,0.008257662877440453
17,0.11227012425661087
18,0.017183667048811913
19,0.11135991662740707
20,0.008309909142553806
21,0.024048564955592155
22,0.09967844933271408
23,0.0339038148522377
24,0.08530304580926895
25,0.02302032895386219
26,0.07496912777423859
27,0.020705265924334526
28,0.07140012830495834
29,0.02196035347878933
30,0.0667370855808258
31,0.02312728762626648
32,0.06307784467935562
33,0.021372199058532715
34,0.0614316426217556
35,0.019678378477692604
36,0.05906374007463455
37,0.019320327788591385
38,0.056260690093040466
39,0.021485431119799614
40,0.056605223566293716
41,0.017859678715467453
42,0.05592288076877594
43,0.01666099578142166
44,0.053371772170066833
45,0.01766926236450672
46,0.048850465565919876
47,0.01555618830025196
48,0.04468027129769325
49,0.026124704629182816
50,0.02998976781964302
51,0.024405984207987785
52,0.02793826349079609
53,0.025175103917717934
54,0.020782319828867912
55,0.026003321632742882
56,0.01533066388219595
57,0.03732313960790634
58,0.00975685752928257
59,0.02751067839562893
60,0.011747450567781925
61,0.030668267980217934
62,0.01109872106462717
63,0.01431633997708559
64,0.04537513479590416
65,0.029733996838331223
66,0.030402200296521187
67,0.026182180270552635
68,0.024585213512182236
69,0.02299533598124981
70,0.021584440022706985
71,0.021642053499817848
72,0.019746236503124237
73,0.01966341957449913
74,0.018615776672959328
75,0.01754511520266533
76,0.015605444088578224
77,0.016250835731625557
78,0.015923606231808662
79,0.016413995996117592
80,0.015112522058188915
81,0.013008711859583855
82,0.01924102194607258
83,0.01131976954638958
84,0.01707967184484005
85,0.012835133820772171
86,0.013843173161149025
87,0.014068996533751488
88,0.014485536143183708
89,0.013816817663609982
90,0.013818283565342426
91,0.014069679193198681
92,0.015279608778655529
93,0.011511523276567459
94,0.01295451633632183
95,0.01347580086439848
96,0.012106233276426792
97,0.012650354765355587
98,0.015257015824317932
99,0.013121280819177628
100,0.009390050545334816
101,0.01598649099469185
102,0.01263671275228262
103,0.014061623252928257
104,0.013054432347416878
105,0.011895199306309223
106,0.013322839513421059
107,0.010734167881309986
108,0.011656121350824833
109,0.009933938272297382
110,0.010669969953596592
111,0.011468535289168358
112,0.011078123934566975
113,0.010623583570122719
114,0.012155741453170776
115,0.009092957712709904
116,0.011274578981101513
117,0.011093735694885254
118,0.010071519762277603
119,0.01095973514020443
120,0.012221965938806534
121,0.009417315945029259
122,0.013183985836803913
123,0.00807089451700449
124,0.011374874971807003
125,0.009155050851404667
126,0.02200484089553356
127,0.010090448893606663
128,0.019454607740044594
129,0.008090260438621044
130,0.017612146213650703
131,0.007151834201067686
132,0.01868407614529133
133,0.006543260533362627
134,0.01759856939315796
135,0.006076655816286802
136,0.01704569347202778
137,0.007239516358822584
138,0.012426728382706642
139,0.01327914372086525
140,0.0120866559445858
141,0.013742387294769287
142,0.01292639784514904
143,0.00717672985047102
144,0.013929941691458225
145,0.014056672342121601
146,0.014598867855966091
147,0.012412304058670998
148,0.01325103361159563
149,0.00696759857237339
150,0.018528051674365997
151,0.007621236145496368
152,0.013282175175845623
153,0.008866838179528713
154,0.009301568381488323
155,0.012597544118762016
156,0.007161423098295927
157,0.016092073172330856
158,0.0035435003228485584
159,0.0053871977142989635
160,0.006478504277765751
161,0.037960249930620193
162,0.0031677396036684513
163,0.006068909540772438
164,0.014516640454530716
165,0.005845827516168356
166,0.01568731479346752
167,0.0033543009776622057
168,0.012439659796655178
169,0.002435305854305625
170,0.014529735781252384
171,0.002391115063801408
172,0.012151203118264675
173,0.0035766540095210075
174,0.011259066872298717
175,0.006234980188310146
176,0.02046782150864601
177,0.004268298391252756
178,0.01585802249610424
179,0.014267783612012863
180,0.013592668808996677
181,0.008864081464707851
182,0.014640879817306995
183,0.008038434199988842
184,0.013971556909382343
185,0.013703675009310246
186,0.010888553224503994
187,0.007110135164111853
188,0.019022375345230103
189,0.005178180523216724
190,0.013145560398697853
191,0.0063880137167871
192,0.01235219370573759
193,0.0053455946035683155
194,0.03510593995451927
195,0.0037008048966526985
196,0.007338440045714378
197,0.006427994463592768
198,0.026733484119176865
199,0.004571915604174137
200,0.013632466085255146
201,0.008703723549842834
202,0.012849334627389908
203,0.008767485618591309
204,0.012124902568757534
205,0.006484749261289835
206,0.019496606662869453
207,0.009500897489488125
208,0.013142913579940796
209,0.00737752253189683
210,0.01312357746064663
211,0.004312333185225725
212,0.017077406868338585
213,0.0035061717499047518
214,0.01149304211139679
215,0.008744372986257076
216,0.014933507889509201
217,0.007353750057518482
218,0.01207022089511156
219,0.007909643463790417
220,0.010813562199473381
221,0.0072035095654428005
222,0.014262252487242222
223,0.0052183703519403934
224,0.01364873442798853
225,0.004349368158727884
226,0.013654171489179134
227,0.004356685094535351
228,0.012721286155283451
229,0.003954775165766478
230,0.012054061517119408
231,0.004010052420198917
232,0.012469587847590446
233,0.005599501077085733
234,0.01056315004825592
235,0.005211666226387024
236,0.010411105118691921
237,0.004854962229728699
238,0.011088882572948933
239,0.004094401840120554
240,0.010293439961969852
241,0.005535128992050886
242,0.008921697735786438
243,0.005428641568869352
244,0.010329470038414001
245,0.005290072876960039
246,0.009255077689886093
247,0.004916622303426266
248,0.009018335491418839
249,0.004321312997490168
250,0.00885944627225399
251,0.004216430243104696
252,0.008537006564438343
253,0.004949227441102266
254,0.007975844666361809
255,0.004780189599841833
256,0.008969703689217567
257,0.004267648793756962
258,0.01284151989966631
259,0.003480426734313369
260,0.012113135308027267
261,0.0029238504357635975
262,0.011541321873664856
263,0.0026260390877723694
264,0.011242637410759926
265,0.0024411515332758427
266,0.010374088771641254
267,0.002087285276502371
268,0.00964592769742012
269,0.00391813088208437
270,0.008607289753854275
271,0.00407575536519289
272,0.007540334481745958
273,0.00557812349870801
274,0.008491633459925652
275,0.004417031537741423
276,0.009410809725522995
277,0.0039067878387868404
278,0.007943817414343357
279,0.003241825383156538
280,0.00872801709920168
281,0.0031324843876063824
282,0.009422874078154564
283,0.0026242961175739765
284,0.010126251727342606
285,0.002352379495278001
286,0.009605532512068748
287,0.0028919214382767677
288,0.011168715544044971
289,0.002069380832836032
290,0.012194175273180008
291,0.0017918219091370702
292,0.011309861205518246
293,0.0024864294100552797
294,0.00974352192133665
295,0.0021689352579414845
296,0.010616930201649666
297,0.0021743127144873142
298,0.010017197579145432
299,0.002257121028378606
300,0.009840210899710655
301,0.002289776923134923
302,0.0089214276522398
303,0.002215645043179393
304,0.008928333409130573
305,0.0020196223631501198
306,0.009718600660562515
307,0.001971504185348749
308,0.012625863775610924
309,0.0015149576356634498
310,0.012745105661451817
311,0.0017621454317122698
312,0.014372378587722778
313,0.0019005198264494538
314,0.013120247051119804
315,0.00321615906432271
316,0.011662391945719719
317,0.002400304889306426
318,0.010504323057830334
319,0.002617512596771121
320,0.00914730690419674
321,0.002379282610490918
322,0.010201630182564259
323,0.0017563713481649756
324,0.009080296382308006
325,0.0027999684680253267
326,0.007983255200088024
327,0.0024487697519361973
328,0.006486324593424797
329,0.002489469014108181
330,0.005534157156944275
331,0.003097262466326356
332,0.005248433444648981
333,0.003597856033593416
334,0.005538561847060919
335,0.003134283237159252
336,0.004208783153444529
337,0.007174169644713402
338,0.005419383756816387
339,0.004201435949653387
340,0.006252619903534651
341,0.0039415196515619755
342,0.005439681466668844
343,0.0028919056057929993
344,0.0058053480461239815
345,0.004475726280361414
346,0.0052436296828091145
347,0.0038466686382889748
348,0.00454972917214036
349,0.00416919868439436
350,0.004996031057089567
351,0.0068441275507211685
352,0.004422553349286318
353,0.0045592826791107655
354,0.00926131010055542
355,0.0053413063287734985
356,0.007004613988101482
357,0.005038263276219368
358,0.006241434253752232
359,0.004815795458853245
360,0.005152690224349499
361,0.0037625995464622974
362,0.006667875684797764
363,0.00488669378682971
364,0.005415561608970165
365,0.004617794416844845
366,0.004882459994405508
367,0.004029577132314444
368,0.005187703762203455
369,0.0035886659752577543
370,0.00536077655851841
371,0.004005460534244776
372,0.004875273909419775
373,0.004503297619521618
374,0.005711784120649099
375,0.002641509985551238
376,0.0032233339734375477
377,0.004721683915704489
378,0.005538387224078178
379,0.0032484440598636866
380,0.006871923804283142
381,0.00394195644184947
382,0.004914913792163134
383,0.006378643214702606
384,0.004525845404714346
385,0.0054378691129386425
386,0.004374893382191658
387,0.007185169495642185
388,0.005640172399580479
389,0.005210362374782562
390,0.006944691296666861
391,0.005303954239934683
392,0.006646229885518551
393,0.005239380523562431
394,0.004663453437387943
395,0.005118323024362326
396,0.005990926641970873
397,0.009564352221786976
