pearson_cosine,spearman_cosine,pearson_euclidean,spearman_euclidean,pearson_manhattan,spearman_manhattan,pearson_dot,spearman_dot,pearson_max,spearman_max,model_name
0.6161617125064164,0.396101847821331,0.5755462738057735,0.3782345750781189,0.5904839067762236,0.36538772617505766,0.6247659799146771,0.43121283748047545,0.6247659799146771,0.43121283748047545,mpi_1_simcse
-0.2903358404387731,-0.1502349271254652,-0.42332480226651503,-0.22984994902322584,-0.4072676907292483,-0.219496757252637,-0.14121156160490947,-0.02500221942403446,-0.14121156160490947,-0.02500221942403446,mpi_2_simcse
-0.09355487898189174,0.011094134738717494,-0.11378093145501804,0.039865231052818875,-0.09806031367855991,0.03625158135576775,-0.08968643858849225,-0.011071117861666212,-0.08968643858849225,0.039865231052818875,siscer_a1_simcse
0.2866864145433998,0.025734728231792264,0.2822685803305828,0.025095646549476408,0.2848253917230887,0.01912568839515997,0.24738439043058305,0.062271495630533066,0.2866864145433998,0.062271495630533066,siscer_b1_simcse
