model_name,pearson_cosine,spearman_cosine,pearson_euclidean,spearman_euclidean,pearson_manhattan,spearman_manhattan,pearson_dot,spearman_dot,pearson_max,spearman_max
mpi_1_angle,0.723250327731918,0.7210783598053653,0.7618157721121175,0.7196393848193348,0.7644086653564646,0.7171451615102152,0.19730623211171916,0.09740261794330948,0.7644086653564646,0.7210783598053653
mpi_2_angle,0.7713851524898511,0.5402809147855955,0.7414745193572899,0.5480997906782027,0.7269379578573153,0.5309448587597572,0.6104563020745349,0.17568605003461304,0.7713851524898511,0.5480997906782027
siscer_a1_angle,0.2315756893174109,-0.05841683395615145,0.12573894193952967,-0.061293943587561586,0.11586704953327746,-0.09165320441820136,0.35861642354971407,0.11540662153512347,0.35861642354971407,0.11540662153512347
siscer_b1_angle,0.35296422316414133,-0.13801046866401498,0.31785461054539393,-0.13414480385390928,0.28904201776918975,-0.20986818952928593,0.3122763550908653,-0.0723721036827447,0.35296422316414133,-0.0723721036827447
