model_name,pearson_cosine,spearman_cosine,pearson_euclidean,spearman_euclidean,pearson_manhattan,spearman_manhattan,pearson_dot,spearman_dot,pearson_max,spearman_max
mpi_1_indo_sentence_bert_base,0.5295117518913843,0.45428440308983126,0.5275160889865307,0.45428440308983126,0.5295686370871369,0.45268554199424177,0.5295118023664198,0.45428440308983126,0.5295686370871369,0.45428440308983126
mpi_2_indo_sentence_bert_base,-0.16199226116584733,-0.061812305203328824,-0.1818266921358553,-0.061812305203328824,-0.17053148442981822,-0.051845511369293266,-0.16199228525848416,-0.061812305203328824,-0.16199226116584733,-0.051845511369293266
siscer_a1_indo_sentence_bert_base,-0.09782144163635105,-0.11602807721550806,-0.14987668049910763,-0.11602807721550806,-0.1342559355393768,-0.09865033504179083,-0.09782137031212063,-0.11602807721550806,-0.09782137031212063,-0.09865033504179083
siscer_b1_indo_sentence_bert_base,0.340758133650097,-0.018813941233054673,0.2930309455781961,-0.018813941233054673,0.2777506941177322,-0.03903074469558319,0.34075815033431917,-0.018813941233054673,0.34075815033431917,-0.018813941233054673
