iteration,loss
0,10.572648048400879
1,9.179365158081055
2,8.02630615234375
7,3.9424917697906494
8,3.831897258758545
10,5.812898635864258
12,6.096182823181152
14,5.6796441078186035
15,5.287850856781006
19,4.332126140594482
22,4.925500392913818
24,5.514035224914551
25,5.5549163818359375
27,4.9328203201293945
28,4.285606861114502
30,3.964737892150879
31,3.958181381225586
33,3.8698534965515137
36,3.678950786590576
38,3.501835346221924
39,3.365908622741699
42,2.860384464263916
45,3.119140386581421
46,2.8229997158050537
47,2.358255624771118
49,2.12211537361145
54,1.38320791721344
56,2.5922114849090576
60,3.4294135570526123
64,1.468485951423645
75,1.1323189735412598
76,1.073483943939209
79,0.974174976348877
86,2.665930986404419
91,0.9039456248283386
93,1.042420744895935
94,0.7661503553390503
95,0.4038306772708893
96,0.7760791182518005
98,1.283874750137329
99,1.0536086559295654
111,1.7119249105453491
118,1.100617527961731
122,0.903956413269043
123,0.49515408277511597
124,0.644536018371582
127,0.8210457563400269
128,0.6234774589538574
131,0.5569661855697632
136,0.4217549264431
140,0.31282129883766174
141,0.38378679752349854
142,0.4279669523239136
145,0.28729817271232605
148,0.5747531652450562
150,0.5337647199630737
154,0.7931528687477112
155,0.7670256495475769
157,0.41820016503334045
159,0.1370113044977188
162,0.7307080626487732
163,0.7076541185379028
167,1.0111650228500366
168,0.9543562531471252
170,0.32286229729652405
176,0.4987873136997223
177,0.3130546808242798
178,0.21573355793952942
179,0.3190879821777344
182,0.6209356784820557
185,0.12276580929756165
187,0.061584100127220154
188,0.12814629077911377
192,0.2866290509700775
196,0.7054848670959473
197,0.4340236186981201
200,0.43726861476898193
202,0.2933141589164734
205,0.12663201987743378
208,0.430918425321579
211,0.25327977538108826
217,0.3199872672557831
220,0.35320913791656494
223,0.24316148459911346
226,0.08046630769968033
227,0.08335880935192108
230,0.20326925814151764
233,0.20340242981910706
235,0.26415491104125977
238,0.17916013300418854
239,0.07223733514547348
240,0.36751747131347656
241,0.41872715950012207
243,0.39359772205352783
245,0.3741856813430786
247,0.2532036602497101
253,0.86644047498703
255,0.9434865713119507
258,0.6576694250106812
259,0.8755224943161011
262,0.20025397837162018
263,0.2964153289794922
265,0.3219846189022064
268,1.0205943584442139
273,0.2444298267364502
274,0.3072207570075989
278,0.9428461790084839
280,1.1787300109863281
281,0.8999936580657959
284,0.3964613676071167
291,1.990445852279663
293,0.9566560387611389
294,0.24941428005695343
298,1.2771257162094116
304,0.535531222820282
308,0.5619179606437683
311,0.3817567527294159
313,0.20670904219150543
318,0.09220612794160843
319,0.04153067246079445
322,0.516271710395813
327,0.4148261547088623
328,0.33366525173187256
331,0.28296253085136414
334,0.5639658570289612
337,0.14677400887012482
338,0.19090725481510162
341,0.3626985251903534
343,0.19576768577098846
348,0.868822455406189
349,0.6265743374824524
352,0.6376482248306274
354,0.5225391387939453
355,0.4763793349266052
356,0.5339474678039551
357,0.42993292212486267
361,1.2358719110488892
362,1.235506534576416
366,0.46807777881622314
367,0.7583199143409729
369,0.6355921030044556
375,0.8344087600708008
378,0.5815381407737732
379,0.4981047511100769
383,0.3292444348335266
385,0.30487343668937683
386,0.22861403226852417
387,0.23478227853775024
391,1.0708825588226318
392,1.187873125076294
397,0.4859355390071869
398,0.5575909614562988
400,0.3720344603061676
401,0.29804375767707825
403,0.31226587295532227
406,0.4044960141181946
409,0.524705171585083
414,0.39207571744918823
418,0.3482053875923157
422,0.1831294596195221
431,0.692654013633728
439,0.5818949937820435
446,0.3288789987564087
447,0.25151392817497253
449,0.72367924451828
451,0.7828566431999207
452,0.4541173577308655
463,0.7563061714172363
473,0.23831675946712494
475,0.22400252521038055
480,1.2067933082580566
481,0.9740385413169861
484,0.4707415699958801
492,0.35296833515167236
493,0.3862350583076477
496,0.4751484990119934
497,0.5967977046966553
500,0.6150020956993103
506,0.34179583191871643
512,0.6469115614891052
513,0.5736024975776672
518,0.963168203830719
519,0.7364725470542908
522,0.6479375958442688
523,0.5671425461769104
525,0.6091300249099731
526,0.5405596494674683
527,0.2232317328453064
530,1.1485788822174072
533,1.3216781616210938
541,0.792973518371582
542,0.7453458309173584
545,0.6580657362937927
556,0.06456220895051956
560,0.858669638633728
563,0.8302205204963684
565,0.5771825313568115
566,0.5598200559616089
569,0.8772366046905518
578,0.3926454186439514
579,0.35821691155433655
580,0.347378671169281
581,0.39598751068115234
584,0.29658517241477966
586,0.2563922107219696
587,0.2975914478302002
592,0.405487060546875
593,0.3494914472103119
