iteration,loss
0,10.572648048400879
1,9.179365158081055
2,8.02630615234375
3,20.94953727722168
4,12.058511734008789
5,10.607640266418457
6,9.66870403289795
7,3.9424917697906494
8,3.831897258758545
9,8.290609359741211
10,5.812898635864258
11,8.001771926879883
12,6.096182823181152
13,8.04943561553955
14,5.6796441078186035
15,5.287850856781006
16,8.694701194763184
17,7.017985820770264
18,8.76725959777832
19,4.332126140594482
20,8.29805850982666
21,7.842098712921143
22,4.925500392913818
23,6.658140659332275
24,5.514035224914551
25,5.5549163818359375
26,5.795027732849121
27,4.9328203201293945
28,4.285606861114502
29,6.853820323944092
30,3.964737892150879
31,3.958181381225586
32,7.465892314910889
33,3.8698534965515137
34,4.792941570281982
35,4.628566265106201
36,3.678950786590576
37,4.27107048034668
38,3.501835346221924
39,3.365908622741699
40,6.092234134674072
41,4.213059902191162
42,2.860384464263916
43,4.132214546203613
44,4.038992881774902
45,3.119140386581421
46,2.8229997158050537
47,2.358255624771118
48,3.5816640853881836
49,2.12211537361145
50,6.282318592071533
51,4.116832256317139
52,3.8085803985595703
53,5.163394451141357
54,1.38320791721344
55,3.2735631465911865
56,2.5922114849090576
57,2.3405487537384033
58,2.361898422241211
59,2.489393711090088
60,3.4294135570526123
61,2.2797834873199463
62,2.2055811882019043
63,2.1525397300720215
64,1.468485951423645
65,2.818342685699463
66,2.8685224056243896
67,2.7120161056518555
68,3.1099517345428467
69,2.29276704788208
70,2.134911060333252
71,2.0394980907440186
72,2.028261184692383
73,1.7984291315078735
74,1.8662577867507935
75,1.1323189735412598
76,1.073483943939209
77,1.860498309135437
78,1.711588740348816
79,0.974174976348877
80,1.4766631126403809
81,1.4725666046142578
82,1.3070414066314697
83,0.7802109122276306
84,3.285675525665283
85,1.7031155824661255
86,2.665930986404419
87,3.437903881072998
88,1.311320424079895
89,1.1067596673965454
90,0.9734373688697815
91,0.9039456248283386
92,2.359065055847168
93,1.042420744895935
94,0.7661503553390503
95,0.4038306772708893
96,0.7760791182518005
97,0.7613064050674438
98,1.283874750137329
99,1.0536086559295654
100,0.7167013883590698
101,0.6624566316604614
102,1.5894122123718262
103,1.2208706140518188
104,1.3622750043869019
105,1.4559918642044067
106,1.3546591997146606
107,1.1004689931869507
108,1.0702548027038574
109,1.142327070236206
110,0.9731258153915405
111,1.7119249105453491
112,0.8265273571014404
113,1.3739851713180542
114,0.6874144077301025
115,0.5017611384391785
116,0.7580669522285461
117,0.6568321585655212
118,1.100617527961731
119,1.2058135271072388
120,1.0819107294082642
121,0.9122692346572876
122,0.903956413269043
123,0.49515408277511597
124,0.644536018371582
125,1.1186673641204834
126,0.9980093836784363
127,0.8210457563400269
128,0.6234774589538574
129,0.6886276602745056
130,0.5700940489768982
131,0.5569661855697632
132,0.9530333876609802
133,0.8356395959854126
134,0.9011558294296265
135,0.6263055205345154
136,0.4217549264431
137,1.0182148218154907
138,1.085943579673767
139,0.8159948587417603
140,0.31282129883766174
141,0.38378679752349854
142,0.4279669523239136
143,1.2660553455352783
144,0.8621417880058289
145,0.28729817271232605
146,1.0207818746566772
147,0.8628605008125305
148,0.5747531652450562
149,0.47123968601226807
150,0.5337647199630737
151,0.1376628428697586
152,0.21042558550834656
153,0.256984680891037
154,0.7931528687477112
155,0.7670256495475769
156,0.4058077335357666
157,0.41820016503334045
158,0.3980620801448822
159,0.1370113044977188
160,0.22065383195877075
161,0.9045066237449646
162,0.7307080626487732
163,0.7076541185379028
164,0.7731016874313354
165,0.5409639477729797
166,0.3405570387840271
167,1.0111650228500366
168,0.9543562531471252
169,0.6521369814872742
170,0.32286229729652405
171,0.4783455729484558
172,0.6058838963508606
173,0.137759730219841
174,0.23225818574428558
175,0.6127681732177734
176,0.4987873136997223
177,0.3130546808242798
178,0.21573355793952942
179,0.3190879821777344
180,0.4223532974720001
181,0.17363393306732178
182,0.6209356784820557
183,0.15578550100326538
184,0.3175273835659027
185,0.12276580929756165
186,0.7024883031845093
187,0.061584100127220154
188,0.12814629077911377
189,0.3321375846862793
190,0.20975036919116974
191,0.2697327733039856
192,0.2866290509700775
193,0.5105097889900208
194,0.41031619906425476
195,0.2723197340965271
196,0.7054848670959473
197,0.4340236186981201
198,0.562050461769104
199,0.5765195488929749
200,0.43726861476898193
201,0.3504951596260071
202,0.2933141589164734
203,0.6479474902153015
204,0.5155938863754272
205,0.12663201987743378
206,0.23987074196338654
207,0.21117089688777924
208,0.430918425321579
209,0.1334146410226822
210,0.08464799076318741
